,area,perimeter,major_axis,minor_axis,angle,circularity,aspect_ratio,roundness,solidity
7297,1980.5,173.78174424171448,63.803340911865234,40.183021545410156,179.3918914794922,0.8240933449135828,1.5878183983691259,0.6194384009159735,0.9809311540366518
7298,2303.5,188.2670260667801,68.50756072998047,43.4914436340332,179.9018096923828,0.8166755540480988,1.5751962916303723,0.6249155427678171,0.9783393501805054
7299,2259.5,189.63960909843445,66.48699188232422,43.688480377197266,179.63194274902344,0.7895217649264987,1.5218426301004142,0.650802324849358,0.9662176608937353
7300,1931.5,168.12488996982574,59.53837966918945,41.86653137207031,2.5966970920562744,0.8586981955096928,1.4220996513914275,0.6937624801020043,0.9839531329597555
7301,1571.0,153.5979789495468,56.27969741821289,42.65611267089844,4.136168479919434,0.8367872350510006,1.3193817695584098,0.631513728316974,0.9843358395989975
7302,2304.5,183.43859922885895,62.56935501098633,47.04985427856445,174.20082092285156,0.8606074983720914,1.3298522592766548,0.749485913665227,0.9831484641638225
7303,1794.5,166.66904652118683,62.18016815185547,47.79018020629883,175.3661651611328,0.8117894909726385,1.3011076309701803,0.5909487209356008,0.9781956936494958
7304,3534.5,292.0660150051117,134.0362548828125,38.579315185546875,179.66224670410156,0.5206858790114245,3.4743036323523713,0.25049181253425395,0.875201188560109
7305,1666.0,180.91168701648712,57.78639221191406,39.97579574584961,174.78184509277344,0.6396635649429543,1.445534507412866,0.6352343200491617,0.8766114180478821
7306,2424.0,210.9116872549057,83.28926086425781,40.4300422668457,0.6103752851486206,0.6847644216061252,2.060083447712802,0.4449023687878729,0.958102766798419
7307,2296.0,200.2253954410553,71.3171615600586,41.63484191894531,179.57830810546875,0.7196866183786377,1.7129201955155444,0.5747697492948266,0.9594651065608023
7308,1685.0,161.53910386562347,58.99908447265625,36.73938751220703,178.33297729492188,0.8114362970539417,1.605881003134666,0.6163387580610428,0.9734257654534951
7309,3269.5,232.26702558994293,86.67523193359375,49.09870147705078,178.0900421142578,0.7615809793718663,1.7653263594782973,0.554116950425684,0.9762615706180949
7310,1907.0,170.42640602588654,66.39598083496094,50.022705078125,176.3203887939453,0.8250623810679032,1.3273168800300645,0.5507788182287265,0.9868046571798189
7311,2216.5,210.95331740379333,79.75450897216797,37.40329360961914,1.82741117477417,0.6258998981496054,2.1322857234063797,0.4436774571729222,0.941788825154026
7312,1246.5,134.46803605556488,45.28644561767578,35.64487075805664,179.2941436767578,0.8662914398813693,1.270489825171828,0.7738662919596324,0.9826566811194324
7313,1259.5,136.81118190288544,45.03486251831055,36.62163543701172,4.169484615325928,0.8455997508691226,1.2297337893543658,0.7906979410632642,0.9737147274835717
7314,1631.0,164.225395321846,59.27078628540039,35.251708984375,179.3013916015625,0.7599468044060885,1.6813592303190643,0.5911295943375997,0.9591296677447809
7315,1531.5,152.468035697937,54.160247802734375,36.344966888427734,179.93377685546875,0.8278835530069076,1.4901718845692233,0.664761462017156,0.9751671442215855
7316,2331.5,208.1248904466629,75.46517181396484,40.56032180786133,0.6953945755958557,0.676390095189532,1.8605663971664623,0.521257609625941,0.9504688136975132
7317,1548.0,154.71067667007446,53.773681640625,36.71674728393555,176.9964141845703,0.8127186933762777,1.4645546138601517,0.6816187548960556,0.9738911607423718
7318,1520.0,151.88224971294403,53.54362487792969,36.68926239013672,177.99900817871094,0.8280172971209779,1.4593813391114665,0.6750534603647128,0.975609756097561
7319,2187.5,188.95331811904907,69.01945495605469,41.671451568603516,3.8483333587646484,0.7699258128347812,1.6562767160253173,0.5846758148657545,0.9689922480620154
7320,2231.5,194.81118214130402,73.41575622558594,39.794612884521484,179.3878173828125,0.7388886437302595,1.8448667018982796,0.5271430154055531,0.9633067127131448
7321,2106.5,184.1248903274536,67.24541473388672,40.527320861816406,179.78134155273438,0.7808117230113824,1.65926129099847,0.5931249992788389,0.9725300092336103
7322,1677.5,160.95331740379333,56.51802444458008,38.496360778808594,178.8140106201172,0.8137153865962787,1.468139411133429,0.6686497731862239,0.9755742948531549
7323,1660.0,159.1959581375122,55.578495025634766,38.999244689941406,179.6201934814453,0.8231024185301163,1.4251172161795596,0.6842339853406325,0.972181551976574
7324,1513.5,149.63960909843445,51.51979064941406,37.849735260009766,179.0639190673828,0.8493743843006388,1.3611664730412905,0.7260129456229995,0.9789780077619664
7325,1758.5,166.1248904466629,58.39337921142578,39.06869125366211,1.2317585945129395,0.8007239554183355,1.4946336142230583,0.6566368846343262,0.9702068965517241
7326,1565.5,155.8406196832657,59.453670501708984,39.04869079589844,3.392216444015503,0.8100309316270535,1.5225522108401603,0.563904871986837,0.9756933624181988
7327,1537.0,167.88224959373474,60.50026321411133,32.67440414428711,0.8799132108688354,0.685289648022981,1.851610298597882,0.5346498605851963,0.946720049276255
7328,1802.0,168.71067667007446,63.16741943359375,36.62019348144531,0.8623120188713074,0.7955720480598799,1.7249340712959194,0.5750142864824623,0.97590035201733
7329,2115.0,195.39696836471558,65.75827026367188,41.2254524230957,174.9967803955078,0.6961207721597316,1.5950891111829781,0.6227585929750998,0.9389567147613762
7330,1989.5,183.2964631319046,62.39033508300781,41.754669189453125,174.4563446044922,0.7441245580330386,1.4942121754078483,0.6507578653159277,0.9451306413301662
7331,1722.5,163.29646337032318,59.97066116333008,36.883026123046875,0.3151959776878357,0.811737363490076,1.625969110106629,0.6098059751816656,0.9814814814814815
7332,1681.0,164.08326017856598,59.097328186035156,37.11616516113281,179.8512725830078,0.7846013020924528,1.5922261346094155,0.6128329935320624,0.9697144505336025
7333,1073.5,132.18376529216766,76.00786590576172,39.8045539855957,1.342474102973938,0.7720682183083241,1.9095268831115935,0.2365892947181729,0.983058608058608
7334,1723.0,160.36753177642822,57.19062805175781,38.64295959472656,1.7683995962142944,0.8419033768199807,1.4799753603645402,0.6707268072406809,0.9828864803194524
7335,1363.0,144.56854128837585,53.55672073364258,33.53815460205078,0.8113800287246704,0.8195172923943044,1.5968893151434072,0.6050315467858559,0.9791666666666666
7336,1457.0,152.42640566825867,79.68020629882812,40.02822494506836,179.43309020996094,0.788041335404755,1.9906005426964368,0.29219230250200046,0.9794957983193278
7337,2079.5,181.78174483776093,66.3982925415039,40.2586669921875,1.7982414960861206,0.7908029001077589,1.6492918792961773,0.6005583648815985,0.971275105091079
7338,2016.0,198.3675308227539,67.22491455078125,40.17124557495117,0.3663305938243866,0.6438122217685373,1.6734585544616378,0.5679892663783618,0.9028213166144201
7339,1271.5,141.35533821582794,66.69869232177734,38.545875549316406,174.92974853515625,0.7996534226219135,1.7303717031006762,0.3639082023180957,0.982612055641422
7340,1733.0,162.71067667007446,57.94697189331055,38.75197982788086,178.82162475585938,0.8225765497252299,1.4953293264159753,0.6571237879685092,0.9779909706546276
7341,2088.5,196.4680359363556,68.28156280517578,39.89667892456055,0.08397138863801956,0.6799242587087034,1.7114598168506048,0.5703450716384324,0.9273978685612788
7342,1297.5,140.18376517295837,51.258243560791016,43.288753509521484,14.425880432128906,0.8297013364657524,1.1841007052678618,0.6287674403699942,0.9851936218678815
7343,2364.0,231.3969682455063,83.78024291992188,41.735679626464844,4.111737251281738,0.5548070960881377,2.007400949733099,0.42881933631313846,0.8678414096916299
7344,1633.0,175.396968126297,56.833984375,38.44827651977539,174.2947235107422,0.6670400107912791,1.4781932902965924,0.6436949415855852,0.9067184897279289
7345,1568.0,149.88224959373474,49.93313217163086,40.663475036621094,177.9576416015625,0.8771129370403856,1.2279602795054188,0.8007160962188439,0.9806128830519074
7346,2411.5,194.12488985061646,67.91224670410156,47.682125091552734,6.005252361297607,0.804145591992181,1.4242705536656703,0.6657346911244117,0.973753280839895
7347,2671.0,217.33809304237366,74.55078887939453,46.1347541809082,179.55384826660156,0.7105784751389016,1.615935539334588,0.6118986849170216,0.9515496971856074
7348,1643.0,167.39696836471558,59.77482223510742,37.044925689697266,174.08477783203125,0.7368044676144351,1.6135765188410587,0.5854786942609673,0.948066935949221
7349,2691.0,223.33809399604797,75.88163757324219,46.10055160522461,178.55043029785156,0.6779504460845786,1.6460028119195533,0.595045845077696,0.9477020602218701
7350,2058.5,176.26702511310577,59.953556060791016,44.02364730834961,1.4890013933181763,0.8325658354372008,1.3618489090843708,0.7291738652168834,0.9742072882158069
7351,1782.0,177.05382251739502,62.88111114501953,36.76579666137695,0.6638583540916443,0.7143432558050027,1.7103154794705462,0.5738222759472968,0.9491344873501998
7352,1965.5,186.1248903274536,63.799339294433594,40.094749450683594,176.98345947265625,0.7129745084766868,1.591214315303468,0.614823989121179,0.9513552758954501
7353,1963.5,186.95331692695618,61.995506286621094,40.65886688232422,176.93370056152344,0.7059507760795102,1.5247721109899557,0.6504600110765809,0.9455815073440886
7354,1762.0,162.3675309419632,56.9578971862793,39.587135314941406,179.13778686523438,0.8398803004487221,1.4387981533177934,0.6915253865034018,0.9769891876906016
